[2020-06-16 12:31:17,681] INFO   (thread Kik Connection): [+] Initiating the Kik Connection thread and connecting to kik server...
[2020-06-16 12:31:20,330] DEBUG  (thread Kik Connection): [+] Sending raw data: b'<k sid="fdfbd553-e6ac-4999-bf38-25ccfb558f60" v="14.5.0.13136" from="ckmofficial_8dd@talk.kik.com/CAN62030843678b7376a707ca3d11e87836" signed="Dd7pRZnHoE5p8HJEoWrN6EpCBg25GNPK5ijwDTtAxspFNMOxbdAZzJsz3x6gzRW5QQR0zMJfSV6BPsbG-BbF1Q" lang="en_US" n="1" conn="WIFI" ts="1592303465" to="talk.kik.com" p="6af4dc50b0a88e196af8624df7db4a4b" cv="76c9389f2d1175ba9b822ba4bef14b6ff447d03c">'
[2020-06-16 12:31:20,331] DEBUG  (thread Kik Connection): [!] Running main loop
[2020-06-16 12:31:20,434] DEBUG  (thread Kik Connection): [+] Received raw data: b'<k ok="1" ts="1592303478769">'
[2020-06-16 12:31:20,435] INFO   (thread Thread-5  ): [+] Authenticated successfully.
[2020-06-16 12:31:28,586] DEBUG  (thread Kik Connection): [+] Sending raw data: b'<iq type="set" id="5dc8b09f-e1fb-4144-853b-f38cfc43abe7"><query xmlns="kik:auth:cert"><key type="rsa"><der>MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAs74vSgm3Rg-yQvoMx6eFSHewIARM_mqakV9Agjnhl8dYeNVm0dKxSaNwXRvn98szR4hHMxMS1wT1a6B_-lE1aFQlddnriJW64thjoOLyTmPS_oGQK-DboNXfWVRXJvR1sZ0enKgUxyHPTzaqG2nyfoDjyanw3WsN4v5ZjBPtAo23-myxUjxVJNvWhbeMeML_FKrDANiQZIJ9OY04ZEAFx-8jPx5TDym_mW-YNzZhrjXuvv5a3MwHrrtTtfXDQifI_BSjALSNDMpDZ1fM72HXfQCQpQ-K4VEWDPXFq84Q4R4Km5Td5p-gKPTlLgzlAjgeqQZFRSMgeKAPp-BRsfsF4wIDAQAB</der><signature>y7DiVt8GfgkVqehv_aZE7RsdFJ4=</signature></key></query></iq>'
[2020-06-16 12:31:28,677] DEBUG  (thread Kik Connection): [+] Received raw data: b'<ack id="5dc8b09f-e1fb-4144-853b-f38cfc43abe7"/>'
[2020-06-16 12:31:29,155] DEBUG  (thread Kik Connection): [+] Received raw data: b'<iq type="result" from="authca.talk.kik.com" id="5dc8b09f-e1fb-4144-853b-f38cfc43abe7" to="ckmofficial_8dd@talk.kik.com/CAN62030843678b7376a707ca3d11e87836"><query xmlns="kik:auth:cert"><certificate><revalidate>642799</revalidate><url>https://kikcerts.s3.amazonaws.com/certs/user/VwomyaBvNEtAt86yRWgTc8s529k.crt</url></certificate></query></iq>'
[2020-06-16 12:34:15,166] INFO   (thread Kik Connection): [+] Initiating the Kik Connection thread and connecting to kik server...
[2020-06-16 12:34:15,651] INFO   (thread Kik Connection): [!] Connected.
[2020-06-16 12:34:15,652] DEBUG  (thread Kik Connection): [+] Sending raw data: b'<k anon="">'
[2020-06-16 12:34:15,653] DEBUG  (thread Kik Connection): [!] Running main loop
[2020-06-16 12:34:15,742] DEBUG  (thread Kik Connection): [+] Received raw data: b'<k ok="1">'
[2020-06-16 12:34:15,744] INFO   (thread Thread-1  ): [+] Logging in with username 'CKMOfficial' and a given password *******************...
[2020-06-16 12:34:15,894] DEBUG  (thread Kik Connection): [+] Sending raw data: b'<iq type="set" id="110f62a4-a100-41a9-a894-9fc36759387d"><query xmlns="jabber:iq:register"><username>CKMOfficial</username><passkey-u>6af4dc50b0a88e196af8624df7db4a4b</passkey-u><device-id>62030843678b7376a707ca3d11e87836</device-id><install-referrer>utm_source=google-play&amp;utm_medium=organic</install-referrer><operator>unknown</operator><install-date>unknown</install-date><device-type>android</device-type><brand>generic</brand><logins-since-install>1</logins-since-install><version>14.5.0.13136</version><lang>en_US</lang><android-sdk>19</android-sdk><registrations-since-install>0</registrations-since-install><prefix>CAN</prefix><android-id>849d4ffb0c020de6</android-id><model>Samsung Galaxy S5 - 4.4.4 - API 19 - 1080x1920</model></query></iq>'
[2020-06-16 12:34:15,985] DEBUG  (thread Kik Connection): [+] Received raw data: b'<ack id="110f62a4-a100-41a9-a894-9fc36759387d"/>'
[2020-06-16 12:34:16,131] DEBUG  (thread Kik Connection): [+] Received raw data: b'<iq id="110f62a4-a100-41a9-a894-9fc36759387d" type="result"><query xmlns="jabber:iq:register"><node>ckmofficial_8dd</node><email confirmed="true">s1115672@student.hsleiden.nl</email><username>CKMofficial</username><first>N2</first><last>CKM</last><xdata><record pk="ab_settings">CAAYAQ</record><record pk="chat_list_bins">ChAKDgoMc3VsZXl5bmxfM2JvCgwKCgoIcGV0ZV94czIKCwoJCgdob2lfMWZmChEKDwoNYm90c3dvcnRoXzFvOAoLCgkKB2tpa3RlYW0</record><record pk="one_time_use_records">CAEgAUABaAGYAQE</record><record pk="scanning_nonce_secret">CoAC51sujiCm1paIg434QWdSgCLCJ87-5glXEGuQkOM--ahqOi6FnVRNV9MaTng0w1qMX3p9FNEFfgHFXFB9Jr5lmKLMJlmaRIhWfOgMqirF-g6SKEIqqfkOx_eul-3QeImZUIaMn_N9ncqBS_0rrTlWzkupPOcc7FJv5IqWdfRWJwy2e-GF7d9mHV-Es5Euq6NoB433lDoUklehd1hF6zbdAwz83Lnek5kmW-BCda9e_zF3jhG5phIyEWNh6WCvkQMUWKgo7vvLzoL-3DQHM8QYgfTEtIJkLHor3jWFigWM8-kb5SkoQAYoGhxonWZGhd30PxK7Heq-4CyR0Ef2dU6YPQ</record></xdata><xiphias><response service="mobile.abtesting.v1.AbTesting" method="GetParticipatingExperiments"><body>ChoKEmNtcF9kaWFsb2dfYW5kcm9pZBIEc2hvdwoaCg9sb2NfcHJvbXB0X2Jhc2USB2NvbnRyb2wKFQoNZGFya19tb2RlX2lvcxIEc2hvdwoRCglkYXJrX21vZGUSBHNob3cKMwoVYW5vbnltb3VzX21hdGNoaW5nX3Y0EhpzaG93X3Y0XzE1Y2hhdHNfZWFybl9zcGVuZAoeChZ0aXBwaW5nX3N0YXR1c19tZXNzYWdlEgRzaG93CiAKFWFub255bW91c19tYXRjaGluZ192MxIHY29udHJvbAogChVhbm9ueW1vdXNfbWF0Y2hpbmdfdjISB2NvbnRyb2wKHgoMbm9fa2luZGlhbG9nEg5zaG9ydF90dXRvcmlhbAo5Cih0ZW1wX2Jhbl9lZmZlY3RfbWVhc3VyZW1lbnRfYm90aHBsYXRmb3JtEg1za2lwX3RlbXBfYmFuCh0KEmFub255bW91c19tYXRjaGluZxIHY29udHJvbAo8CitzZXR0aW5nc19wdWJsaWNncm91cHByaXZhY3l2Ml9ib3RocGxhdGZvcm1zEg1zaG93X2RtdG9nZ2xlCikKIWNoYXRfdGhlbWVzX2FuZHJvaWRfcHJlc2VydmVfcGFpZBIEcGFpZAocChRjaGF0X3RoZW1lc19mcmVlX2lvcxIEc2hvdwoZChFraW5fd2FsbGV0X2lwaG9uZRIEc2hvdwoaChJraW5fd2FsbGV0X2FuZHJvaWQSBHNob3cKJgobcHJvZmlsZS1mcmFtZS1waG90by1wcmV2aWV3Egdjb250cm9sChUKDWdpZl9mYXZvcml0ZXMSBHNob3cKHQoTZ3JvdXBfYWRkX3BsYWNlbWVudBIGYm90dG9tChYKDnJlcG9ydC1tZXNzYWdlEgRzaG93CiIKD211bHRpcGxlX3Bob3RvcxIPbXVsdGlwbGVfcGhvdG9zCh8KF2luX2FwcF9ub3RpZmljYXRpb25faW9zEgRzaG93CioKH2JvdF9jb250ZW50X21lc3NhZ2VfYXR0cmlidXRpb24SB2NvbnRyb2wKJAocdGV4dF93aWRnZXRfdGljdGFjdG9lYm90X2lvcxIEc2hvdwofChRwdXNobm90aWZfdmlkZW9fY2hhdBIHY29udHJvbAoXCg9wZ19zaG93X2luX3BsdXMSBHNob3cKGAoQaGFzaHRhZ3NfYmFkZ2luZxIEc2hvdwofChdwdWJsaWNncm91cHNfaGVscGVyX2lvcxIEc2hvdwoXCgxwcm9maWxlLWJpb3MSB2NvbnRyb2wKIQoWcHJvZmlsZV90aGVtZXNfYW5kcm9pZBIHY29udHJvbAovCiRlbW9qaS1zdGF0dXMtcHJvZmlsZS1waWN0dXJlLXJlbGVhc2USB2NvbnRyb2wKQAooc2V0dGluZ3NfcGhvdG9wcmV2aWV3X2VmZmVjdHNhbmRjYXB0aW9ucxIUZmlsdGVyc19hbmRfY2FwdGlvbnMKHgoWc3VnZ2VzdGVkLWNoYXRzLWlwaG9uZRIEc2hvdwoTCgtxdWlja19yZXBseRIEc2hvdwoaChBuZXdfa2lrX2RlZmF1bHRzEgZlbmFibGUKLgojbmV3X3Blb3BsZV9ub3RpZmljYXRpb25fc2V0dGluZ19iYXISB2VuYWJsZWQKIAoYc2hhcmVfZ3JvdXBfbGlua3NfaXBob25lEgRzaG93CiMKEXNoYXJlX2dyb3VwX2xpbmtzEg5waWN0dXJlX2J1dHRvbgoYChBwcml2YWN5X3NldHRpbmdzEgRzaG93CiUKGmVuaGFuY2VkX2dpZl90YWJfMl9hbmRyb2lkEgdjb250cm9sCh8KEm5ldHdvcmtfZW5jcnlwdGlvbhIJZm9yY2Vfc3NsCh8KFWJhbi1ub24tZ3JvdXAtbWVtYmVycxIGYmFuLWVtCiwKG2JldHRlcl9wdXNoX29wdGluX3JlbWluZGVycxINbG93X2ZyZXF1ZW5jeQodChVzY3JpYmJsZV9jaGF0X3JlbGVhc2USBHNob3cKGgoSdmlkZW9jaGF0X3N0aWNrZXJzEgRzaG93ChoKC2Z1bGxfc2NyZWVuEgtmdWxsX3NjcmVlbgoXCg9zdWdnZXN0ZWQtY2hhdHMSBHNob3cKFwoMZ2lmLWNhbWVyYS0yEgdjb250cm9sChwKDGVmZmVjdHNfaGludBIMZWZmZWN0c19oaW50CiYKEXJlbW92ZV9taXJyb3JsZXNzEhFyZW1vdmVfbWlycm9ybGVzcwouCiV2aWRlb19jaGF0X25vdGlmaWNhdGlvbl9zb3VuZF9hbmRyb2lkEgVzb3VuZAotCiR2aWRlb19jaGF0X25vdGlmaWNhdGlvbl9zb3VuZF9pcGhvbmUSBXNvdW5kCiUKFnRhcF90b192aWRlb2NoYXRfaGludHMSC2FjdGl2ZV9oaW50CiEKGW5hdGl2ZV9zdGlja2Vyc19pcGhvbmVfdjISBHNob3cKHwoXbmF0aXZlX3N0aWNrZXJzX2FuZHJvaWQSBHNob3cKIQoZZnVsbHNjcmVlbl9jYW1lcmFfYW5kcm9pZBIEc2hvdwobChNnaWZfc2VhcmNoX2FsbF90YWJzEgRzaG93ChcKD2hhc2h0YWdzX3JldHVybhIEc2hvdwoeChZoYXNodGFnc19yZXR1cm5faXBob25lEgRzaG93ChwKEXBlcnNpc3RfY2hhdF9saXN0EgdwZXJzaXN0ChkKD3VuYmx1cl9uZXdfY2hhdBIGdW5ibHVyCjMKK2lubGluZV9pbnZpdGVfZnJpZW5kX3ZpYV91c2VfcGhvbmVfY29udGFjdHMSBHNob3cKLAogZGlzYWJsZV9yZWFkX3JlY2VpcHRzX25ld19wZW9wbGUSCGRpc2FibGVkChUKDW5ld19jaGF0c19iYXISBHNob3cKHAoUbGFyZ2VfcHJvZmlsZV9oZWFkZXISBHNob3cKGQoRZnVsbHNjcmVlbl9jYW1lcmESBHNob3cKGgoSZW5oYW5jZWRfZ2lmX3RhYl8yEgRzaG93CigKIGFibV91cGxvYWRfY29udGFjdHNfb25fb3B0X291dF8zEgRzaG93ChMKC2dyYW5fcmVwb3J0EgRzaG93ChwKFGdyYW51bGFyX3JlcG9ydF9zcGFtEgRzaG93ChkKEWtpbGxfaW1hZ2Vfc2VhcmNoEgRoaWRlCiEKGWtpbGxfaW1hZ2Vfc2VhcmNoX2FuZHJvaWQSBGhpZGUKFwoPYWJtX2ZpbmRfcGVvcGxlEgRzaG93CiEKGWFibV9idXR0b25fbW92ZV90b190YWxrdG8SBHNob3cKHwoVYWJtX3JlZ2lzdHJhdGlvbl9mbG93EgZzY3JlZW4KHAoUZW5hYmxlX2JvdHNfZmVhdHVyZXMSBHNob3cKHQoVdGFsa190b19pbmxpbmVfdHJheV8yEgRzaG93Ch4KFm9wdF9pbl92aWFfY2hhdF9saXN0XzISBHNob3cKHwoXaGlkZV9jb25uZWN0aW5nX3NwaW5uZXISBGhpZGUKHQoSYmFja2dyb3VuZF9yZWZyZXNoEgdlbmFibGVkCiQKEmFibV9vcHRfb3V0X2J1dHRvbhIOdG9wX3JpZ2h0X2dyZXkKHQoVbXV0ZV9uZXdfY2hhdHNfYnV0dG9uEgRzaG93CisKIGNoYXRzY3JlZW5fcmF0aW5nc2J1YmJsZV9hbmRyb2lkEgdjb250cm9sChsKEG5ld190b19raWtfYmFkZ2USB2NvbnRyb2wKIgoXbWVzc2FnZV9iYXRjaF9jb3VudF9pb3MSB2NvbnRyb2wKJAoZcHJvZmlsZV9kYXlzb25raWtfYW5kcm9pZBIHY29udHJvbAobChNpT1MxMV9yZXZpZXdfcHJvbXB0EgRzaG93ChYKC3Ryb3BoeS1jYXNlEgdjb250cm9sCh0KFHNyLWtleWJvYXJkLWljb24taW9zEgVpY29uMgowCiVhYm1fdXBsb2FkX2NvbnRhY3RzX29uX29wdF9vdXRfZGFtbml0Egdjb250cm9sCigKIGFibV91cGxvYWRfY29udGFjdHNfb25fb3B0X291dF8yEgRzaG93Ch8KF2hpZGVfdmlkZW9fY2hhdF9pcGhvbmUyEgRoaWRlCh8KF2hpZGVfdmlkZW9fY2hhdF9hbmRyb2lkEgRoaWRlCiEKG25ldHdvcmtfaW50ZXJmYWNlX3NlbGVjdGlvbhICb3MKHQoWc2hvdWxkX2Fsd2F5c19zZWVfdGhpcxIDYWxsCiYKFmxlZ2FjeV9oYXNoX2V4cGVyaW1lbnQSDGZpcnN0VmFyaWFudAomChV2ZXJ1c19oYXNoX2V4cGVyaW1lbnQSDXNlY29uZFZhcmlhbnQKDgoIYV9hX3Rlc3QSAmExEAE=</body></response></xiphias></query></iq>'
[2020-06-16 12:34:16,135] INFO   (thread Thread-3  ): [+] Logged in as CKMofficial
[2020-06-16 12:34:16,136] INFO   (thread Thread-3  ): [+] Closing current connection and creating a new authenticated one.
[2020-06-16 12:34:16,136] INFO   (thread Thread-3  ): [!] Disconnecting.
[2020-06-16 12:34:16,138] DEBUG  (thread Kik Connection): [!] Waiting for the previous connection to stop.
[2020-06-16 12:34:16,138] DEBUG  (thread Kik Connection): [!] Still Waiting for the previous connection to stop.
[2020-06-16 12:34:16,227] DEBUG  (thread Kik Connection): [+] Received raw data: b'</stream:stream>'
[2020-06-16 12:34:16,229] DEBUG  (thread Kik Connection): [!] Main loop ended.
[2020-06-16 12:34:17,140] INFO   (thread Kik Connection): [+] Initiating the Kik Connection thread and connecting to kik server...
[2020-06-16 12:34:17,141] INFO   (thread Kik Connection): [-] The connection was lost
[2020-06-16 12:34:17,572] INFO   (thread Kik Connection): [!] Connected.
[2020-06-16 12:34:17,572] INFO   (thread Kik Connection): [+] Establishing authenticated connection using kik node 'ckmofficial_8dd'...
